WASP-33 b	2.8	1.603	1.21986967	0.02558	0	87.7	0.000221	2010	2020-07-13
Kepler-1526 b	—	0.217	3.908632	—	—	—	—	2016	2016-05-12
Kepler-1525 b	—	0.081	2.41660118	—	—	—	—	2016	2016-05-12
Kepler-1524 b	—	0.316	70.9674603	—	—	—	—	2016	2016-05-12
Kepler-1523 b	—	0.141	0.93875077	—	—	—	—	2016	2016-05-12
Kepler-1522 b	—	0.154	1.84788917	—	—	—	—	2016	2016-05-12
Kepler-1521 b	—	0.223	47.14840805	—	—	—	—	2016	2016-05-12
Kepler-1519 b	—	0.63	240.7989397	—	—	—	—	2016	2016-05-12
Kepler-1518 b	—	0.272	5.11177904	—	—	—	—	2016	2016-05-12
Kepler-1517 b	—	0.871	5.54608367	—	—	—	—	2016	2016-05-12
Kepler-1516 b	—	0.156	7.25931979	—	—	—	—	2016	2016-05-12
Kepler-1515 b	—	0.852	214.3114164	—	—	—	—	2016	2016-05-12
Kepler-1514 b	—	1.055	217.8317626	—	—	—	—	2016	2016-05-12
Kepler-1513 b	—	0.755	160.88465087	—	—	—	—	2016	2016-05-12
Kepler-1512 b	—	0.105	20.35972599	—	—	—	—	2016	2016-05-12
Kepler-1511 b	—	0.15	23.2382792	—	—	—	—	2016	2016-05-12
Kepler-1510 b	—	0.3	84.703921	—	—	—	—	2016	2016-05-12
Kepler-1509 b	—	0.165	25.4338197	—	—	—	—	2016	2016-05-12
Kepler-1508 b	—	0.119	20.7056504	—	—	—	—	2016	2016-05-12
Kepler-1507 b	—	0.075	16.0506213	—	—	—	—	2016	2016-05-12
Kepler-1506 b	—	0.118	14.0329154	—	—	—	—	2016	2016-05-12
Kepler-1505 b	—	0.083	30.8609366	—	—	—	—	2016	2016-05-12
Kepler-1504 b	—	0.19	82.304003	—	—	—	—	2016	2016-05-12
Kepler-1503 b	—	0.203	96.16987	—	—	—	—	2016	2016-05-12
Kepler-1502 b	—	0.284	41.7083629	—	—	—	—	2016	2016-05-12
Kepler-1501 b	—	0.139	14.5564533	—	—	—	—	2016	2016-05-12
Kepler-1500 b	—	0.107	15.0330105	—	—	—	—	2016	2016-05-12
Kepler-1499 b	—	0.106	44.2008	—	—	—	—	2016	2016-05-12
Kepler-1498 b	—	0.119	48.051405	—	—	—	—	2016	2016-05-12
Kepler-1497 b	—	0.148	8.74199772	—	—	—	—	2016	2016-05-12
Kepler-1496 b	—	0.198	64.6588017	—	—	—	—	2016	2016-05-12
Kepler-1495 b	—	0.262	85.273256	—	—	—	—	2016	2016-05-12
Kepler-1494 b	—	0.274	91.080482	—	—	—	—	2016	2016-05-12
Kepler-1493 b	—	0.126	15.0217983	—	—	—	—	2016	2016-05-12
Kepler-1492 b	—	0.133	16.75255007	—	—	—	—	2016	2016-05-12
Kepler-1491 b	—	0.135	16.5861762	—	—	—	—	2016	2016-05-12
Kepler-1490 b	—	0.271	92.4362973	—	—	—	—	2016	2016-05-12
Kepler-1489 b	—	0.158	82.294751	—	—	—	—	2016	2016-05-12
Kepler-1488 b	—	0.166	39.8189932	—	—	—	—	2016	2016-05-12
Kepler-1487 b	—	0.19	7.31946363	—	—	—	—	2016	2016-05-12
Kepler-1486 b	—	0.207	54.6495759	—	—	—	—	2016	2016-05-12
Kepler-1485 b	—	0.131	19.9157725	—	—	—	—	2016	2016-05-12
Kepler-1484 b	—	0.188	30.4549136	—	—	—	—	2016	2016-05-12
Kepler-1483 b	—	0.136	9.5085156	—	—	—	—	2016	2016-05-12
Kepler-1482 b	—	0.09	12.25383217	—	—	—	—	2016	2016-05-12
Kepler-1481 b	—	0.11	5.94220998	—	—	—	—	2016	2016-05-12
Kepler-1480 b	—	0.149	22.12679948	—	—	—	—	2016	2016-05-12
Kepler-1479 b	—	0.163	14.53261362	—	—	—	—	2016	2016-05-12
Kepler-1478 b	—	0.154	26.0840594	—	—	—	—	2016	2016-05-12
Kepler-1477 b	—	0.105	11.55530021	—	—	—	—	2016	2016-05-12
Kepler-1476 b	—	0.149	10.35863224	—	—	—	—	2016	2016-05-12
Kepler-1475 b	—	0.261	82.177374	—	—	—	—	2016	2016-05-12
Kepler-1474 b	—	0.193	36.4333452	—	—	—	—	2016	2016-05-12
Kepler-1473 b	—	0.106	14.4273551	—	—	—	—	2016	2016-05-12
Kepler-1472 b	—	0.17	38.1312831	—	—	—	—	2016	2016-05-12
Kepler-1471 b	—	0.126	3.63899398	—	—	—	—	2016	2016-05-12
Kepler-1470 b	—	0.095	16.2950903	—	—	—	—	2016	2016-05-12
Kepler-1469 b	—	0.25	21.8635301	—	—	—	—	2016	2016-05-12
Kepler-1468 c	—	0.103	3.54553021	—	—	—	—	2016	2016-05-12
Kepler-1468 b	—	0.154	8.23984869	—	—	—	—	2016	2016-05-12
Kepler-1467 b	—	0.294	47.0569043	—	—	—	—	2016	2016-05-12
Kepler-1466 b	—	0.138	31.1750448	—	—	—	—	2016	2016-05-12
Kepler-1465 b	—	0.158	31.8277111	—	—	—	—	2016	2016-05-12
Kepler-1464 c	—	0.089	5.32786292	—	—	—	—	2016	2016-05-12
Kepler-1464 b	—	0.148	31.7785901	—	—	—	—	2016	2016-05-12
Kepler-1463 b	—	0.166	25.15864	—	—	—	—	2016	2016-05-12
Kepler-1462 b	—	0.341	65.6488341	—	—	—	—	2016	2016-05-12
Kepler-1461 b	—	0.181	29.3494775	—	—	—	—	2016	2016-05-12
Kepler-1460 b	—	0.175	29.9633247	—	—	—	—	2016	2016-05-12
Kepler-1459 b	—	0.121	62.8691611	—	—	—	—	2016	2016-05-12
Kepler-1458 b	—	0.246	47.9872764	—	—	—	—	2016	2016-05-12
Kepler-1457 b	—	0.178	51.1110243	—	—	—	—	2016	2016-05-12
Kepler-1456 b	—	0.102	18.1373829	—	—	—	—	2016	2016-05-12
Kepler-1455 b	—	0.193	49.276764	—	—	—	—	2016	2016-05-12
Kepler-1454 b	—	0.168	47.0319479	—	—	—	—	2016	2016-05-12
Kepler-1453 b	—	0.238	47.1611696	—	—	—	—	2016	2016-05-12
Kepler-1452 b	—	0.241	42.913751	—	—	—	—	2016	2016-05-12
Kepler-1451 b	—	0.299	35.622233	—	—	—	—	2016	2016-05-12
Kepler-1450 b	—	0.153	54.5094166	—	—	—	—	2016	2016-05-12
Kepler-1449 b	—	0.15	13.2274528	—	—	—	—	2016	2016-05-12
Kepler-1448 b	—	0.144	12.27065865	—	—	—	—	2016	2016-05-12
Kepler-1447 b	—	0.259	56.6747285	—	—	—	—	2016	2016-05-12
Kepler-1446 b	—	0.073	0.68996783	—	—	—	—	2016	2016-05-12
Kepler-1445 b	—	0.086	10.60052251	—	—	—	—	2016	2016-05-12
Kepler-1444 b	—	0.194	33.42035034	—	—	—	—	2016	2016-05-12
Kepler-1443 b	—	0.087	2.41811321	—	—	—	—	2016	2016-05-12
Kepler-1442 b	—	0.351	81.4162941	—	—	—	—	2016	2016-05-12
Kepler-1441 b	—	0.117	39.4419839	—	—	—	—	2016	2016-05-12
Kepler-1440 b	—	0.112	39.859484	—	—	—	—	2016	2016-05-12
Kepler-1439 b	—	0.13	8.07392849	—	—	—	—	2016	2016-05-12
Kepler-1438 b	—	0.084	2.31942009	—	—	—	—	2016	2016-05-12
Kepler-1437 b	—	0.122	10.9295461	—	—	—	—	2016	2016-05-12
Kepler-1436 b	—	0.117	9.705716	—	—	—	—	2016	2016-05-12
Kepler-1435 b	—	0.077	4.45343281	—	—	—	—	2016	2016-05-12
Kepler-1434 b	—	0.099	8.05333618	—	—	—	—	2016	2016-05-12
Kepler-1433 b	—	0.139	4.13592271	—	—	—	—	2016	2016-05-12
Kepler-1432 b	—	0.198	23.9109011	—	—	—	—	2016	2016-05-12
Kepler-1431 b	—	0.131	5.86601526	—	—	—	—	2016	2016-05-12
Kepler-1430 b	—	0.105	2.46050993	—	—	—	—	2016	2016-05-12
Kepler-1429 b	—	0.115	4.48487493	—	—	—	—	2016	2016-05-12
Kepler-1428 b	—	0.146	10.67607169	—	—	—	—	2016	2016-05-12
Kepler-1646 b	—	0.11	4.48558383	—	—	—	—	2016	2016-05-12
Kepler-1645 b	—	0.159	16.1779561	—	—	—	—	2016	2016-05-12
Kepler-1644 b	—	0.168	21.0907758	—	—	—	—	2016	2016-05-12
Kepler-1643 b	—	0.205	5.34264507	—	—	—	—	2016	2016-05-12
Kepler-1642 c	—	0.237	6.6513802	—	—	—	—	2016	2016-05-12
Kepler-1642 b	—	0.285	12.2057513	—	—	—	—	2016	2016-05-12
Kepler-1641 c	—	0.263	32.657212	—	—	—	—	2016	2016-05-12
Kepler-1641 b	—	0.277	19.672266	—	—	—	—	2016	2016-05-12
Kepler-1640 b	—	0.43	7.5844126	—	—	—	—	2016	2016-05-12
Kepler-1639 b	—	0.23	9.878482	—	—	—	—	2016	2016-05-12
Kepler-1638 b	—	0.167	259.33683	—	—	—	—	2016	2016-05-12
Kepler-1637 b	—	0.079	6.10960324	—	—	—	—	2016	2016-05-12
Kepler-1636 b	—	0.288	425.47785	—	—	—	—	2016	2016-05-12
Kepler-1635 b	—	0.325	469.63111	—	—	—	—	2016	2016-05-12
Kepler-1634 b	—	0.285	374.876239	—	—	—	—	2016	2016-05-12
Kepler-1633 b	—	0.141	186.404271	—	—	—	—	2016	2016-05-12
Kepler-1632 b	—	0.22	448.303558	—	—	—	—	2016	2016-05-12
Kepler-1631 b	—	0.12	4.09513932	—	—	—	—	2016	2016-05-12
Kepler-1629 b	—	0.069	3.87595807	—	—	—	—	2016	2016-05-12
Kepler-1628 b	—	0.574	76.378033	—	—	—	—	2016	2016-05-12
Kepler-1627 b	—	0.329	7.20283653	—	—	—	—	2016	2016-05-12
Kepler-1626 b	—	0.18	4.13962966	—	—	—	—	2016	2016-05-12
Kepler-1624 b	—	0.509	3.29030452	—	—	—	—	2016	2016-05-12
Kepler-1623 b	—	0.117	4.36128348	—	—	—	—	2016	2016-05-12
Kepler-1622 b	—	0.131	10.8118737	—	—	—	—	2016	2016-05-12
Kepler-1621 b	—	0.193	92.263714	—	—	—	—	2016	2016-05-12
Kepler-1620 b	—	0.144	101.951829	—	—	—	—	2016	2016-05-12
Kepler-1619 b	—	0.068	23.6225913	—	—	—	—	2016	2016-05-12
Kepler-1618 b	—	0.112	6.10826019	—	—	—	—	2016	2016-05-12
Kepler-1617 b	—	0.107	27.4785572	—	—	—	—	2016	2016-05-12
Kepler-1616 b	—	0.091	6.76284377	—	—	—	—	2016	2016-05-12
Kepler-1615 b	—	0.184	47.3126192	—	—	—	—	2016	2016-05-12
Kepler-1614 b	—	0.133	3.9466141	—	—	—	—	2016	2016-05-12
Kepler-1613 b	—	0.186	1.5184299	—	—	—	—	2016	2016-05-12
Kepler-1612 b	—	0.092	3.91795101	—	—	—	—	2016	2016-05-12
Kepler-1611 b	—	0.072	5.1762429	—	—	—	—	2016	2016-05-12
Kepler-1610 b	—	0.144	8.70181574	—	—	—	—	2016	2016-05-12
Kepler-1609 b	—	0.198	114.34219	—	—	—	—	2016	2016-05-12
Kepler-1608 b	—	0.154	16.4735686	—	—	—	—	2016	2016-05-12
Kepler-1607 b	—	0.082	13.6473676	—	—	—	—	2016	2016-05-12
Kepler-1606 b	—	0.185	196.435224	—	—	—	—	2016	2016-05-12
Kepler-1605 b	—	0.096	85.7565495	—	—	—	—	2016	2016-05-12
Kepler-1604 b	—	0.126	0.68368426	—	—	—	—	2016	2016-05-12
Kepler-1603 b	—	0.115	2.27163926	—	—	—	—	2016	2016-05-12
Kepler-1602 b	—	0.12	11.17931605	—	—	—	—	2016	2016-05-12
Kepler-1601 b	—	0.073	2.20921951	—	—	—	—	2016	2016-05-12
Kepler-1600 b	—	0.279	386.370548	—	—	—	—	2016	2016-05-12
Kepler-1599 b	—	0.145	122.363553	—	—	—	—	2016	2016-05-12
Kepler-817 b	—	0.806	3.99010623	—	—	—	—	2016	2016-05-12
Kepler-816 b	—	0.914	10.50682565	—	—	—	—	2016	2016-05-12
Kepler-815 b	—	0.367	8.57503552	—	—	—	—	2016	2016-05-12
Kepler-814 b	—	0.189	6.1469851	—	—	—	—	2016	2016-05-12
Kepler-813 b	—	0.191	19.12947337	—	—	—	—	2016	2016-05-12
Kepler-812 b	—	0.317	10.11716531	—	—	—	—	2016	2016-05-12
Kepler-811 b	—	0.241	23.58447697	—	—	—	—	2016	2016-05-12
Kepler-810 b	—	0.172	4.59725385	—	—	—	—	2016	2016-05-12
Kepler-809 b	—	0.269	55.63934	—	—	—	—	2016	2016-05-12
Kepler-808 b	—	0.13	0.63133235	—	—	—	—	2016	2016-05-12
Kepler-807 b	—	0.93	117.93108781	—	—	—	—	2016	2016-05-12
Kepler-806 b	—	0.102	8.09219642	—	—	—	—	2016	2016-05-12
Kepler-805 b	—	0.258	30.8638931	—	—	—	—	2016	2016-05-12
Kepler-804 c	—	0.102	9.65185017	—	—	—	—	2016	2016-05-12
Kepler-804 b	—	0.173	14.37457351	—	—	—	—	2016	2016-05-12
Kepler-803 b	—	0.338	50.28638192	—	—	—	—	2016	2016-05-12
Kepler-802 b	—	0.316	40.0587473	—	—	—	—	2016	2016-05-12
Kepler-801 b	—	0.178	11.41928253	—	—	—	—	2016	2016-05-12
Kepler-800 b	—	0.254	14.13176026	—	—	—	—	2016	2016-05-12
Kepler-799 b	—	0.614	133.4605235	—	—	—	—	2016	2016-05-12
Kepler-798 b	—	0.213	13.71933369	—	—	—	—	2016	2016-05-12
Kepler-797 b	—	0.194	27.07237711	—	—	—	—	2016	2016-05-12
Kepler-796 b	—	0.116	6.40087618	—	—	—	—	2016	2016-05-12
Kepler-795 b	—	0.15	29.6193421	—	—	—	—	2016	2016-05-12
Kepler-794 b	—	0.188	11.13125132	—	—	—	—	2016	2016-05-12
Kepler-793 b	—	0.122	4.24153639	—	—	—	—	2016	2016-05-12
Kepler-792 b	—	0.175	11.30119217	—	—	—	—	2016	2016-05-12
Kepler-791 b	—	0.272	14.5539759	—	—	—	—	2016	2016-05-12
Kepler-790 b	—	0.194	13.73469807	—	—	—	—	2016	2016-05-12
Kepler-789 b	—	0.189	8.63847725	—	—	—	—	2016	2016-05-12
Kepler-788 b	—	0.227	8.39846269	—	—	—	—	2016	2016-05-12
Kepler-787 b	—	0.114	0.9283105	—	—	—	—	2016	2016-05-12
Kepler-786 b	—	0.217	53.5293487	—	—	—	—	2016	2016-05-12
Kepler-785 b	—	1.162	1.97376093	—	—	—	—	2016	2016-05-12
Kepler-784 b	—	0.141	31.5922646	—	—	—	—	2016	2016-05-12
Kepler-783 b	—	0.07	4.29264638	—	—	—	—	2016	2016-05-12
Kepler-782 b	—	0.286	158.6853308	—	—	—	—	2016	2016-05-12
Kepler-781 b	—	0.258	13.2140732	—	—	—	—	2016	2016-05-12
Kepler-271 d	—	0.059	5.24972541	—	—	—	—	2016	2016-05-12
Kepler-780 b	—	0.079	0.67737516	—	—	—	—	2016	2016-05-12
Kepler-779 b	—	0.082	7.09714223	—	—	—	—	2016	2016-05-12
Kepler-778 b	—	0.15	3.75574426	—	—	—	—	2016	2016-05-12
Kepler-777 b	—	0.131	5.72812599	—	—	—	—	2016	2016-05-12
Kepler-776 b	—	0.114	4.89718784	—	—	—	—	2016	2016-05-12
Kepler-775 b	—	0.106	0.97486893	—	—	—	—	2016	2016-05-12
Kepler-774 b	—	0.283	11.0895723	—	—	—	—	2016	2016-05-12
Kepler-773 b	—	0.128	3.74910006	—	—	—	—	2016	2016-05-12
Kepler-772 b	—	0.162	12.99207337	—	—	—	—	2016	2016-05-12
Kepler-771 b	—	0.162	8.73485836	—	—	—	—	2016	2016-05-12
Kepler-770 d	—	0.125	4.15244722	—	—	—	—	2016	2016-05-12
Kepler-770 c	—	0.107	1.47532231	—	—	—	—	2016	2016-05-12
Kepler-770 b	—	0.205	18.92540274	—	—	—	—	2016	2016-05-12
Kepler-769 c	—	0.16	15.9870174	—	—	—	—	2016	2016-05-12
Kepler-769 b	—	0.261	7.42608998	—	—	—	—	2016	2016-05-12
Kepler-768 b	—	0.16	11.3910025	—	—	—	—	2016	2016-05-12
Kepler-767 b	—	0.592	161.5280101	—	—	—	—	2016	2016-05-12
Kepler-766 b	—	0.302	6.10027804	—	—	—	—	2016	2016-05-12
Kepler-765 b	—	0.217	27.6655226	—	—	—	—	2016	2016-05-12
Kepler-764 b	—	0.146	7.33683936	—	—	—	—	2016	2016-05-12
Kepler-763 b	—	0.109	1.19655156	—	—	—	—	2016	2016-05-12
Kepler-762 b	—	1.131	3.7705521	—	—	—	—	2016	2016-05-12
Kepler-761 b	—	0.181	10.12804789	—	—	—	—	2016	2016-05-12
Kepler-760 c	—	0.132	2.46697439	—	—	—	—	2016	2016-05-12
Kepler-760 b	—	0.273	8.70419416	—	—	—	—	2016	2016-05-12
Kepler-759 b	—	0.203	41.805985	—	—	—	—	2016	2016-05-12
Kepler-758 e	—	0.136	8.1934719	—	—	—	—	2016	2016-05-12
Kepler-758 d	—	0.189	20.4966197	—	—	—	—	2016	2016-05-12
Kepler-758 c	—	0.151	4.75793986	—	—	—	—	2016	2016-05-12
Kepler-758 b	—	0.221	12.1097104	—	—	—	—	2016	2016-05-12
Kepler-757 b	—	0.121	1.02267882	—	—	—	—	2016	2016-05-12
Kepler-756 b	—	0.1	1.22486632	—	—	—	—	2016	2016-05-12
Kepler-755 c	—	0.112	2.85313364	—	—	—	—	2016	2016-05-12
Kepler-755 b	—	0.157	1.26909037	—	—	—	—	2016	2016-05-12
Kepler-754 b	—	0.179	14.5596237	—	—	—	—	2016	2016-05-12
Kepler-753 b	—	0.17	5.74772501	—	—	—	—	2016	2016-05-12
Kepler-752 b	—	0.251	18.82747265	—	—	—	—	2016	2016-05-12
Kepler-751 b	—	0.219	17.44490636	—	—	—	—	2016	2016-05-12
Kepler-750 c	—	0.145	4.08899022	—	—	—	—	2016	2016-05-12
Kepler-750 b	—	0.274	9.42887179	—	—	—	—	2016	2016-05-12
Kepler-749 b	—	0.277	17.31716585	—	—	—	—	2016	2016-05-12
Kepler-748 b	—	0.225	7.40742793	—	—	—	—	2016	2016-05-12
Kepler-747 b	—	0.47	35.61760587	—	—	—	—	2016	2016-05-12
Kepler-746 b	—	0.099	3.48159251	—	—	—	—	2016	2016-05-12
Kepler-745 b	—	0.193	9.93143556	—	—	—	—	2016	2016-05-12
Kepler-744 b	—	0.145	12.06222443	—	—	—	—	2016	2016-05-12
Kepler-743 b	—	0.108	3.17926292	—	—	—	—	2016	2016-05-12
Kepler-742 b	—	0.289	8.36086824	—	—	—	—	2016	2016-05-12
Kepler-741 b	—	0.265	7.03902374	—	—	—	—	2016	2016-05-12
Kepler-740 b	—	0.408	3.58410122	—	—	—	—	2016	2016-05-12
Kepler-739 b	—	0.296	12.53248465	—	—	—	—	2016	2016-05-12
Kepler-738 b	—	0.223	24.58721573	—	—	—	—	2016	2016-05-12
Kepler-737 b	—	0.175	28.59915399	—	—	—	—	2016	2016-05-12
Kepler-736 b	—	0.261	3.60147201	—	—	—	—	2016	2016-05-12
Kepler-735 b	—	0.263	11.51516988	—	—	—	—	2016	2016-05-12
Kepler-734 b	—	0.318	6.10485286	—	—	—	—	2016	2016-05-12
Kepler-255 d	—	0.118	1.04562266	—	—	—	—	2016	2016-05-12
Kepler-733 b	—	0.252	20.83424726	—	—	—	—	2016	2016-05-12
Kepler-732 c	—	0.113	0.89304124	—	—	—	—	2016	2016-05-12
Kepler-732 b	—	0.194	9.46781405	—	—	—	—	2016	2016-05-12
Kepler-731 b	—	1.238	3.85560355	—	—	—	—	2016	2016-05-12
Kepler-729 b	—	0.319	3.16635371	—	—	—	—	2016	2016-05-12
Kepler-728 b	—	0.298	5.74347727	—	—	—	—	2016	2016-05-12
Kepler-727 b	—	0.226	5.15448442	—	—	—	—	2016	2016-05-12
Kepler-726 b	—	0.291	21.80451088	—	—	—	—	2016	2016-05-12
Kepler-725 b	—	0.948	39.64317811	—	—	—	—	2016	2016-05-12
Kepler-724 b	—	0.294	3.31494634	—	—	—	—	2016	2016-05-12
Kepler-723 b	—	1.088	4.08227507	—	—	—	—	2016	2016-05-12
Kepler-722 c	—	0.252	105.144749	—	—	—	—	2016	2016-05-12
Kepler-722 b	—	0.235	4.09357325	—	—	—	—	2016	2016-05-12
Kepler-721 b	—	0.236	5.39202539	—	—	—	—	2016	2016-05-12
Kepler-720 b	—	0.75	4.70832654	—	—	—	—	2016	2016-05-12
Kepler-719 b	—	0.76	5.00731778	—	—	—	—	2016	2016-05-12
Kepler-718 b	—	1.477	2.0523499	—	—	—	—	2016	2016-05-12
Kepler-717 b	—	0.216	4.40840023	—	—	—	—	2016	2016-05-12
Kepler-716 b	—	0.259	10.37168453	—	—	—	—	2016	2016-05-12
Kepler-715 b	—	0.335	10.00652995	—	—	—	—	2016	2016-05-12
Kepler-714 b	—	0.863	8.09888799	—	—	—	—	2016	2016-05-12
Kepler-713 b	—	0.221	7.411141	—	—	—	—	2016	2016-05-12
Kepler-712 c	—	0.433	226.89047	—	—	—	—	2016	2016-05-12
Kepler-712 b	—	0.304	21.02247699	—	—	—	—	2016	2016-05-12
Kepler-711 b	—	0.304	23.58914398	—	—	—	—	2016	2016-05-12
Kepler-710 b	—	0.168	4.34728553	—	—	—	—	2016	2016-05-12
Kepler-245 e	—	0.156	3.21982106	—	—	—	—	2016	2016-05-12
Kepler-709 b	—	0.261	16.08524954	—	—	—	—	2016	2016-05-12
Kepler-708 b	—	0.261	3.16789194	—	—	—	—	2016	2016-05-12
Kepler-707 b	—	0.119	2.23749275	—	—	—	—	2016	2016-05-12
Kepler-706 b	—	1.175	41.40831347	—	—	—	—	2016	2016-05-12
Kepler-705 b	—	0.188	56.0560538	—	—	—	—	2016	2016-05-12
Kepler-704 b	—	0.233	3.76182115	—	—	—	—	2016	2016-05-12
Kepler-703 b	—	0.732	4.58352176	—	—	—	—	2016	2016-05-12
Kepler-702 b	—	0.818	10.52629406	—	—	—	—	2016	2016-05-12
Kepler-701 b	—	0.253	10.35533177	—	—	—	—	2016	2016-05-12
Kepler-700 b	—	0.534	80.8720639	—	—	—	—	2016	2016-05-12
Kepler-699 b	—	1.259	27.80756293	—	—	—	—	2016	2016-05-12
Kepler-698 b	—	0.328	16.32976218	—	—	—	—	2016	2016-05-12
Kepler-697 b	—	0.368	3.70987065	—	—	—	—	2016	2016-05-12
Kepler-696 b	—	0.548	4.19042557	—	—	—	—	2016	2016-05-12
Kepler-695 b	—	0.822	3.04033042	—	—	—	—	2016	2016-05-12
Kepler-694 b	—	0.25	6.36584161	—	—	—	—	2016	2016-05-12
Kepler-692 b	—	0.277	21.81293494	—	—	—	—	2016	2016-05-12
Kepler-691 b	—	0.186	8.114379	—	—	—	—	2016	2016-05-12
Kepler-690 b	—	0.531	7.74809437	—	—	—	—	2016	2016-05-12
Kepler-689 b	—	0.258	22.36656079	—	—	—	—	2016	2016-05-12
Kepler-688 b	—	0.871	3.89593684	—	—	—	—	2016	2016-05-12
Kepler-687 b	—	0.314	20.50586978	—	—	—	—	2016	2016-05-12
Kepler-686 b	—	1.084	1.59474546	—	—	—	—	2016	2016-05-12
Kepler-685 b	—	0.944	1.6255222	—	—	—	—	2016	2016-05-12
Kepler-684 b	—	0.3	6.77030201	—	—	—	—	2016	2016-05-12
Kepler-683 b	—	0.176	2.53918318	—	—	—	—	2016	2016-05-12
Kepler-682 b	—	0.658	12.61190667	—	—	—	—	2016	2016-05-12
Kepler-681 b	—	0.275	26.39435646	—	—	—	—	2016	2016-05-12
Kepler-680 b	—	0.216	3.68992629	—	—	—	—	2016	2016-05-12
Kepler-679 b	—	0.269	12.39358604	—	—	—	—	2016	2016-05-12
Kepler-678 b	—	0.459	7.27503724	—	—	—	—	2016	2016-05-12
Kepler-677 b	—	0.48	6.57531678	—	—	—	—	2016	2016-05-12
Kepler-676 b	—	0.271	11.59822172	—	—	—	—	2016	2016-05-12
Kepler-675 b	—	0.218	2.33743801	—	—	—	—	2016	2016-05-12
Kepler-674 b	—	0.151	2.24338185	—	—	—	—	2016	2016-05-12
Kepler-673 b	—	0.583	3.72873109	—	—	—	—	2016	2016-05-12
Kepler-672 b	—	0.223	38.3774623	—	—	—	—	2016	2016-05-12
Kepler-671 b	—	0.24	4.28095859	—	—	—	—	2016	2016-05-12
Kepler-670 b	—	1.176	2.81650485	—	—	—	—	2016	2016-05-12
Kepler-669 b	—	0.431	4.12554687	—	—	—	—	2016	2016-05-12
Kepler-668 b	—	0.241	8.35390639	—	—	—	—	2016	2016-05-12
Kepler-667 b	—	0.422	41.43962808	—	—	—	—	2016	2016-05-12
Kepler-666 b	—	0.214	4.49876092	—	—	—	—	2016	2016-05-12
Kepler-665 b	—	0.232	16.01310205	—	—	—	—	2016	2016-05-12
Kepler-664 b	—	0.237	2.52559332	—	—	—	—	2016	2016-05-12
Kepler-663 b	—	0.232	4.99678284	—	—	—	—	2016	2016-05-12
Kepler-662 b	—	0.194	21.67697486	—	—	—	—	2016	2016-05-12
Kepler-661 b	—	0.274	6.02930132	—	—	—	—	2016	2016-05-12
Kepler-660 b	—	0.229	9.27358194	—	—	—	—	2016	2016-05-12
Kepler-659 b	—	0.223	17.671796	—	—	—	—	2016	2016-05-12
Kepler-658 b	—	0.145	1.28707676	—	—	—	—	2016	2016-05-12
Kepler-657 b	—	0.314	24.54350418	—	—	—	—	2016	2016-05-12
Kepler-656 b	—	0.278	1.26025909	—	—	—	—	2016	2016-05-12
Kepler-655 b	—	0.242	46.4063358	—	—	—	—	2016	2016-05-12
Kepler-654 b	—	0.185	13.72465129	—	—	—	—	2016	2016-05-12
Kepler-653 c	—	0.07	0.90037648	—	—	—	—	2016	2016-05-12
Kepler-653 b	—	0.174	14.70748976	—	—	—	—	2016	2016-05-12
Kepler-652 b	—	0.222	4.18200253	—	—	—	—	2016	2016-05-12
Kepler-218 d	—	0.237	124.5244647	—	—	—	—	2016	2016-05-12
Kepler-217 d	—	0.118	3.88689525	—	—	—	—	2016	2016-05-12
Kepler-651 b	—	0.211	21.38521506	—	—	—	—	2016	2016-05-12
Kepler-650 b	—	0.264	3.03214559	—	—	—	—	2016	2016-05-12
Kepler-649 b	—	0.202	29.90722674	—	—	—	—	2016	2016-05-12
Kepler-648 b	—	0.287	17.4211749	—	—	—	—	2016	2016-05-12
Kepler-647 b	—	0.104	16.2254649	—	—	—	—	2016	2016-05-12
Kepler-646 b	—	0.178	15.87364565	—	—	—	—	2016	2016-05-12
Kepler-645 b	—	0.187	3.27582262	—	—	—	—	2016	2016-05-12
Kepler-644 b	—	0.281	3.1739171	—	—	—	—	2016	2016-05-12
Kepler-643 b	—	0.906	16.33889626	—	—	—	—	2016	2016-05-12
Kepler-642 b	—	0.259	4.41745855	—	—	—	—	2016	2016-05-12
Kepler-641 b	—	0.165	9.48961571	—	—	—	—	2016	2016-05-12
Kepler-640 b	—	0.228	22.24813967	—	—	—	—	2016	2016-05-12
Kepler-639 b	—	0.212	10.21420496	—	—	—	—	2016	2016-05-12
Kepler-638 b	—	0.163	6.07972888	—	—	—	—	2016	2016-05-12
Kepler-637 b	—	0.424	23.20584623	—	—	—	—	2016	2016-05-12
Kepler-636 b	—	0.397	16.08066115	—	—	—	—	2016	2016-05-12
Kepler-635 b	—	0.236	23.44971004	—	—	—	—	2016	2016-05-12
Kepler-634 b	—	0.169	5.16950177	—	—	—	—	2016	2016-05-12
Kepler-633 b	—	0.145	8.50340718	—	—	—	—	2016	2016-05-12
Kepler-632 b	—	0.197	30.99660733	—	—	—	—	2016	2016-05-12
Kepler-631 b	—	0.259	17.97979059	—	—	—	—	2016	2016-05-12
Kepler-630 b	—	0.284	161.4743937	—	—	—	—	2016	2016-05-12
Kepler-629 b	—	0.123	7.2385854	—	—	—	—	2016	2016-05-12
